mode,operation,string_set1,string_set2,string,MinDFA,Z3SimpleStringSet
constant,intersection,"['nx', 'lnzcmzfevbhls']","['qyxuhityfuysstuo', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'coxgiwdsbqh', 'scbbcigxshzd', 'nogddvqbt', 'ldqj', 'urbffbmfjatkupeozfuf', 'dmarblpy', 'iuznhic', 'ohdlumdo', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'mdo', 'mst', 'scdnzyojnt', 'nfkkjwwo', 'tbwo']",,0.0057801001239567995,0.00013100006617605686
constant,union,"['nx', 'lnzcmzfevbhls']","['qyxuhityfuysstuo', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'coxgiwdsbqh', 'scbbcigxshzd', 'nogddvqbt', 'ldqj', 'urbffbmfjatkupeozfuf', 'dmarblpy', 'iuznhic', 'ohdlumdo', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'mdo', 'mst', 'scdnzyojnt', 'nfkkjwwo', 'tbwo']",,0.2185835000127554,5.410006269812584e-05
constant,contained_in,"['nx', 'lnzcmzfevbhls']","['qyxuhityfuysstuo', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'coxgiwdsbqh', 'scbbcigxshzd', 'nogddvqbt', 'ldqj', 'urbffbmfjatkupeozfuf', 'dmarblpy', 'iuznhic', 'ohdlumdo', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'mdo', 'mst', 'scdnzyojnt', 'nfkkjwwo', 'tbwo']",,0.013816599966958165,0.01057099993340671
constant,contained_in,"['qyxuhityfuysstuo', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'coxgiwdsbqh', 'scbbcigxshzd', 'nogddvqbt', 'ldqj', 'urbffbmfjatkupeozfuf', 'dmarblpy', 'iuznhic', 'ohdlumdo', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'mdo', 'mst', 'scdnzyojnt', 'nfkkjwwo', 'tbwo']","['nx', 'lnzcmzfevbhls']",,0.20665519987232983,0.00935210008174181
constant,contained_in,[],"['qyxuhityfuysstuo', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'coxgiwdsbqh', 'scbbcigxshzd', 'nogddvqbt', 'ldqj', 'urbffbmfjatkupeozfuf', 'dmarblpy', 'iuznhic', 'ohdlumdo', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'mdo', 'mst', 'scdnzyojnt', 'nfkkjwwo', 'tbwo']",,0.005447900155559182,0.0071362999733537436
constant,contained_in,"['nx', 'lnzcmzfevbhls']","['ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'urbffbmfjatkupeozfuf', 'iuznhic', 'scdnzyojnt', 'nx', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'pkkkleqkdhbmnfsgpojcqhl', 'coxgiwdsbqh', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'nfkkjwwo', 'tbwo', 'ldqj', 'mst', 'scbbcigxshzd', 'nogddvqbt', 'dmarblpy', 'ohdlumdo', 'mdo']",,0.006024700123816729,0.00683940015733242
constant,intersection,"['qqmblacxdxe', 'kdgeicr', 'qlgyhe', 'wmvupesdo', 'lnzcmzfevbhls', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'ua', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'tujdiybslcoitddzrytq', 'tbrm', 'ohdlumdo', 'mdo', 'sajnxtpnmvxotmv', 'qrunsafkgkm', 'eiond']","['okxiwvjvwwjheotwpzgvz', 'otlmkbuk', 'gkmncxlcu', 'vep', 'scdnzyojnt', 'js', 'wsrgeqvsqbqs', 'ef']",,0.0046873998362571,0.00013369997031986713
constant,union,"['qqmblacxdxe', 'kdgeicr', 'qlgyhe', 'wmvupesdo', 'lnzcmzfevbhls', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'ua', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'tujdiybslcoitddzrytq', 'tbrm', 'ohdlumdo', 'mdo', 'sajnxtpnmvxotmv', 'qrunsafkgkm', 'eiond']","['okxiwvjvwwjheotwpzgvz', 'otlmkbuk', 'gkmncxlcu', 'vep', 'scdnzyojnt', 'js', 'wsrgeqvsqbqs', 'ef']",,0.15798259992152452,5.319993942975998e-05
constant,contained_in,"['qqmblacxdxe', 'kdgeicr', 'qlgyhe', 'wmvupesdo', 'lnzcmzfevbhls', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'ua', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'tujdiybslcoitddzrytq', 'tbrm', 'ohdlumdo', 'mdo', 'sajnxtpnmvxotmv', 'qrunsafkgkm', 'eiond']","['okxiwvjvwwjheotwpzgvz', 'otlmkbuk', 'gkmncxlcu', 'vep', 'scdnzyojnt', 'js', 'wsrgeqvsqbqs', 'ef']",,0.09646439994685352,0.01037379982881248
constant,contained_in,"['okxiwvjvwwjheotwpzgvz', 'otlmkbuk', 'gkmncxlcu', 'vep', 'scdnzyojnt', 'js', 'wsrgeqvsqbqs', 'ef']","['qqmblacxdxe', 'kdgeicr', 'qlgyhe', 'wmvupesdo', 'lnzcmzfevbhls', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'ua', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'tujdiybslcoitddzrytq', 'tbrm', 'ohdlumdo', 'mdo', 'sajnxtpnmvxotmv', 'qrunsafkgkm', 'eiond']",,0.03481400012969971,0.009167399955913424
constant,contained_in,[],"['okxiwvjvwwjheotwpzgvz', 'otlmkbuk', 'gkmncxlcu', 'vep', 'scdnzyojnt', 'js', 'wsrgeqvsqbqs', 'ef']",,0.001424799906089902,0.006749900057911873
constant,contained_in,"['qqmblacxdxe', 'kdgeicr', 'qlgyhe', 'wmvupesdo', 'lnzcmzfevbhls', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'ua', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'tujdiybslcoitddzrytq', 'tbrm', 'ohdlumdo', 'mdo', 'sajnxtpnmvxotmv', 'qrunsafkgkm', 'eiond']","['gkmncxlcu', 'vep', 'scdnzyojnt', 'qrunsafkgkm', 'wsrgeqvsqbqs', 'qqmblacxdxe', 'kdgeicr', 'lnzcmzfevbhls', 'wmvupesdo', 'okxiwvjvwwjheotwpzgvz', 'tujdiybslcoitddzrytq', 'sajnxtpnmvxotmv', 'js', 'tbrm', 'eiond', 'qlgyhe', 'ua', 'otlmkbuk', 'gykpfrqvcx', 'olcqkhapryotpeowckw', 'dgifr', 'nogddvqbt', 'mwnrbnyw', 'ohdlumdo', 'mdo', 'ef']",,0.005130800185725093,0.006784300087019801
constant,intersection,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']","['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",,0.015412000007927418,0.00012780004180967808
constant,union,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']","['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",,0.37567190011031926,5.170004442334175e-05
constant,contained_in,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']","['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",,0.19484280003234744,0.010902300011366606
constant,contained_in,"['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']","['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",,0.1029161000624299,0.009921800112351775
constant,contained_in,"['oechln', 'uywfco']","['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'ir', 'tbrm', 'ghet', 'pofnppkdkpmr', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'u']",,0.0030358999501913786,0.006772299995645881
constant,contained_in,"['qqmblacxdxe', 'kdgeicr', 'olcqkhapryotpeowckw', 'ldqj', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'uywfco', 'ldhbvoa', 'oechln', 'qrunsafkgkm', 'jwwzhghaszec', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']","['', 'jvtk', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'vep', 'knxiwbhozh', 'qrunsafkgkm', 'jwwzhghaszec', 'qqmblacxdxe', 'kdgeicr', 'coxgiwdsbqh', 'iwcvmuyr', 'js', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ir', 'ldqj', 'tbrm', 'ghet', 'pofnppkdkpmr', 'ycdollivtrfiuhyhzi', 'eopuhjrhddewwpheteinzajspolyoghhn', 'olcqkhapryotpeowckw', 'bqqq', 'uywfco', 'dmarblpy', 'ulw', 'ldhbvoa', 'u', 'ef']",,0.008191500091925263,0.00678849988617003
constant,intersection,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']","['nx', 'qyxuhityfuysstuo', 'jvtk', 'coxgiwdsbqh', 'jsehllizrtutwfykfscucgolksbyv', 'jwwzhghaszec']",,0.0039611998945474625,0.00013350020162761211
constant,union,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']","['nx', 'qyxuhityfuysstuo', 'jvtk', 'coxgiwdsbqh', 'jsehllizrtutwfykfscucgolksbyv', 'jwwzhghaszec']",,0.11089429981075227,5.179992876946926e-05
constant,contained_in,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']","['nx', 'qyxuhityfuysstuo', 'jvtk', 'coxgiwdsbqh', 'jsehllizrtutwfykfscucgolksbyv', 'jwwzhghaszec']",,0.05436210008338094,0.009985600132495165
constant,contained_in,"['nx', 'qyxuhityfuysstuo', 'jvtk', 'coxgiwdsbqh', 'jsehllizrtutwfykfscucgolksbyv', 'jwwzhghaszec']","['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']",,0.03656170004978776,0.008801900083199143
constant,contained_in,[],"['nx', 'qyxuhityfuysstuo', 'jvtk', 'coxgiwdsbqh', 'jsehllizrtutwfykfscucgolksbyv', 'jwwzhghaszec']",,0.0016689000185579062,0.006712199887260795
constant,contained_in,"['wvplxlihgxygpsqdjfwi', 'ane', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'scbbcigxshzd', 'wsrgeqvsqbqs', 'i']","['nx', 'qyxuhityfuysstuo', 'jvtk', 'wvplxlihgxygpsqdjfwi', 'ane', 'coxgiwdsbqh', 'snogpmswvavbxjhlgvyeujbxjneliipjkoehxmzcadviudp', 'oechln', 'ka', 'jsehllizrtutwfykfscucgolksbyv', 'scbbcigxshzd', 'jwwzhghaszec', 'wsrgeqvsqbqs', 'i']",,0.0042667998932302,0.006602900102734566
constant,intersection,"['c', 'ytfwzxnxoyohzgsoyqfzi', 'otlmkbuk', 'jb', 'rchpmfmzjxrpjbr', 'gkmncxlcu', 'nogddvqbt', 'ane', 'iuznhic', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jsehllizrtutwfykfscucgolksbyv', 'jytmqmfph', 'tsowmqo', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'savs', 'eiond']","['jb', 'ahxxcb', 'eyapkbpccv', 'dmarblpy', 'ulw', 'zbjrbgy', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",,0.007307699881494045,0.0001042000949382782
constant,union,"['c', 'ytfwzxnxoyohzgsoyqfzi', 'otlmkbuk', 'jb', 'rchpmfmzjxrpjbr', 'gkmncxlcu', 'nogddvqbt', 'ane', 'iuznhic', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jsehllizrtutwfykfscucgolksbyv', 'jytmqmfph', 'tsowmqo', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'savs', 'eiond']","['jb', 'ahxxcb', 'eyapkbpccv', 'dmarblpy', 'ulw', 'zbjrbgy', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",,0.23896009987220168,5.230004899203777e-05
constant,contained_in,"['c', 'ytfwzxnxoyohzgsoyqfzi', 'otlmkbuk', 'jb', 'rchpmfmzjxrpjbr', 'gkmncxlcu', 'nogddvqbt', 'ane', 'iuznhic', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jsehllizrtutwfykfscucgolksbyv', 'jytmqmfph', 'tsowmqo', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'savs', 'eiond']","['jb', 'ahxxcb', 'eyapkbpccv', 'dmarblpy', 'ulw', 'zbjrbgy', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",,0.16376270004548132,0.010393299860879779
constant,contained_in,"['jb', 'ahxxcb', 'eyapkbpccv', 'dmarblpy', 'ulw', 'zbjrbgy', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']","['c', 'ytfwzxnxoyohzgsoyqfzi', 'otlmkbuk', 'jb', 'rchpmfmzjxrpjbr', 'gkmncxlcu', 'nogddvqbt', 'ane', 'iuznhic', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jsehllizrtutwfykfscucgolksbyv', 'jytmqmfph', 'tsowmqo', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'savs', 'eiond']",,0.04414490005001426,0.010131699964404106
constant,contained_in,['jb'],"['jb', 'ahxxcb', 'eyapkbpccv', 'dmarblpy', 'ulw', 'zbjrbgy', 'eopuhjrhddewwpheteinzajspolyoghhn', 'ef']",,0.001556500094011426,0.006695500109344721
constant,contained_in,"['c', 'ytfwzxnxoyohzgsoyqfzi', 'otlmkbuk', 'jb', 'rchpmfmzjxrpjbr', 'gkmncxlcu', 'nogddvqbt', 'ane', 'iuznhic', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jsehllizrtutwfykfscucgolksbyv', 'jytmqmfph', 'tsowmqo', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'savs', 'eiond']","['ytfwzxnxoyohzgsoyqfzi', 'ane', 'gkmncxlcu', 'iuznhic', 'c', 'jb', 'rchpmfmzjxrpjbr', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'tsowmqo', 'jytmqmfph', 'savs', 'ahxxcb', 'eyapkbpccv', 'zbjrbgy', 'eiond', 'eopuhjrhddewwpheteinzajspolyoghhn', 'otlmkbuk', 'nogddvqbt', 'dmarblpy', 'ulw', 'lkqsbazxxlvtdjvmrnmfjagskoqzv', 'jsehllizrtutwfykfscucgolksbyv', 'ef']",,0.006531100021675229,0.006766000064089894
constant,intersection,"['qlgyhe', 'okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'ldqj', 'erfalhabnx', 'ldhbvoa', 'ghet', 'pofnppkdkpmr', 'jytmqmfph', 'zbjrbgy']","['', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'ldhbvoa', 'tsowmqo', 'jytmqmfph', 'tbwo', 'savs', 'jwwzhghaszec', 'eopuhjrhddewwpheteinzajspolyoghhn']",,0.03071990003809333,0.00013609998859465122
constant,union,"['qlgyhe', 'okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'ldqj', 'erfalhabnx', 'ldhbvoa', 'ghet', 'pofnppkdkpmr', 'jytmqmfph', 'zbjrbgy']","['', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'ldhbvoa', 'tsowmqo', 'jytmqmfph', 'tbwo', 'savs', 'jwwzhghaszec', 'eopuhjrhddewwpheteinzajspolyoghhn']",,0.2154314999934286,5.319993942975998e-05
constant,contained_in,"['qlgyhe', 'okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'ldqj', 'erfalhabnx', 'ldhbvoa', 'ghet', 'pofnppkdkpmr', 'jytmqmfph', 'zbjrbgy']","['', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'ldhbvoa', 'tsowmqo', 'jytmqmfph', 'tbwo', 'savs', 'jwwzhghaszec', 'eopuhjrhddewwpheteinzajspolyoghhn']",,0.038380400044843554,0.010625499999150634
constant,contained_in,"['', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'ldhbvoa', 'tsowmqo', 'jytmqmfph', 'tbwo', 'savs', 'jwwzhghaszec', 'eopuhjrhddewwpheteinzajspolyoghhn']","['qlgyhe', 'okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'ldqj', 'erfalhabnx', 'ldhbvoa', 'ghet', 'pofnppkdkpmr', 'jytmqmfph', 'zbjrbgy']",,0.11962509993463755,0.009378699818626046
constant,contained_in,"['ldhbvoa', 'okxiwvjvwwjheotwpzgvz', 'jytmqmfph']","['', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'ldhbvoa', 'tsowmqo', 'jytmqmfph', 'tbwo', 'savs', 'jwwzhghaszec', 'eopuhjrhddewwpheteinzajspolyoghhn']",,0.004586600000038743,0.006777599919587374
constant,contained_in,"['qlgyhe', 'okxiwvjvwwjheotwpzgvz', 'hcaduejpepaaexnjd', 'ldqj', 'erfalhabnx', 'ldhbvoa', 'ghet', 'pofnppkdkpmr', 'jytmqmfph', 'zbjrbgy']","['', 'ahvgifxyjasmwsuwvdslvqaplonqiroxkcoovakgitiqcnyppa', 'ccqszbzgpbzkcf', 'erfalhabnx', 'jwwzhghaszec', 'qqmblacxdxe', 'kdgeicr', 'okxiwvjvwwjheotwpzgvz', 'rchpmfmzjxrpjbr', 'tsowmqo', 'jytmqmfph', 'savs', 'tbwo', 'ldqj', 'ghet', 'zbjrbgy', 'pofnppkdkpmr', 'eopuhjrhddewwpheteinzajspolyoghhn', 'qlgyhe', 'hcaduejpepaaexnjd', 'ldhbvoa']",,0.005927900085225701,0.006778799928724766
constant,intersection,"['', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'gykpfrqvcx', 'ane', 'ahxxcb', 'mwnrbnyw', 'lumwjuexq', 'ilmmfpzz', 'dmarblpy', 'ldhbvoa', 'ka', 'tbrm', 'tsowmqo', 'skpuixinmecdfnmoradrydfxiydjqefyap']","['', 'nx', 'kdgeicr', 'hcaduejpepaaexnjd', 'wvplxlihgxygpsqdjfwi', 'ilmmfpzz', 'dmarblpy', 'ghet', 'uwpeayyfwbdzqtytqrfpyuyuo', 'scdnzyojnt']",,0.012490999884903431,0.0001287998165935278
constant,union,"['', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'gykpfrqvcx', 'ane', 'ahxxcb', 'mwnrbnyw', 'lumwjuexq', 'ilmmfpzz', 'dmarblpy', 'ldhbvoa', 'ka', 'tbrm', 'tsowmqo', 'skpuixinmecdfnmoradrydfxiydjqefyap']","['', 'nx', 'kdgeicr', 'hcaduejpepaaexnjd', 'wvplxlihgxygpsqdjfwi', 'ilmmfpzz', 'dmarblpy', 'ghet', 'uwpeayyfwbdzqtytqrfpyuyuo', 'scdnzyojnt']",,0.1649050998967141,5.450006574392319e-05
constant,contained_in,"['', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'gykpfrqvcx', 'ane', 'ahxxcb', 'mwnrbnyw', 'lumwjuexq', 'ilmmfpzz', 'dmarblpy', 'ldhbvoa', 'ka', 'tbrm', 'tsowmqo', 'skpuixinmecdfnmoradrydfxiydjqefyap']","['', 'nx', 'kdgeicr', 'hcaduejpepaaexnjd', 'wvplxlihgxygpsqdjfwi', 'ilmmfpzz', 'dmarblpy', 'ghet', 'uwpeayyfwbdzqtytqrfpyuyuo', 'scdnzyojnt']",,0.07513840007595718,0.010381300002336502
constant,contained_in,"['', 'nx', 'kdgeicr', 'hcaduejpepaaexnjd', 'wvplxlihgxygpsqdjfwi', 'ilmmfpzz', 'dmarblpy', 'ghet', 'uwpeayyfwbdzqtytqrfpyuyuo', 'scdnzyojnt']","['', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'gykpfrqvcx', 'ane', 'ahxxcb', 'mwnrbnyw', 'lumwjuexq', 'ilmmfpzz', 'dmarblpy', 'ldhbvoa', 'ka', 'tbrm', 'tsowmqo', 'skpuixinmecdfnmoradrydfxiydjqefyap']",,0.050931899808347225,0.009151800069957972
constant,contained_in,"['', 'dmarblpy', 'ilmmfpzz']","['', 'nx', 'kdgeicr', 'hcaduejpepaaexnjd', 'wvplxlihgxygpsqdjfwi', 'ilmmfpzz', 'dmarblpy', 'ghet', 'uwpeayyfwbdzqtytqrfpyuyuo', 'scdnzyojnt']",,0.0023303001653403044,0.007381699979305267
constant,contained_in,"['', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'gykpfrqvcx', 'ane', 'ahxxcb', 'mwnrbnyw', 'lumwjuexq', 'ilmmfpzz', 'dmarblpy', 'ldhbvoa', 'ka', 'tbrm', 'tsowmqo', 'skpuixinmecdfnmoradrydfxiydjqefyap']","['', 'ane', 'ka', 'scdnzyojnt', 'nx', 'qyxuhityfuysstuo', 'lnzcmzfevbhls', 'wmvupesdo', 'kdgeicr', 'wvplxlihgxygpsqdjfwi', 'tsowmqo', 'uwpeayyfwbdzqtytqrfpyuyuo', 'skpuixinmecdfnmoradrydfxiydjqefyap', 'ahxxcb', 'lumwjuexq', 'ilmmfpzz', 'tbrm', 'ghet', 'hcaduejpepaaexnjd', 'gykpfrqvcx', 'mwnrbnyw', 'dmarblpy', 'ldhbvoa']",,0.005286899860948324,0.006783700082451105
constant,intersection,"['ir', 'rtcojdbphelxrxnpi', 'drq', 'eopuhjrhddewwpheteinzajspolyoghhn']","['ctrmqqddurghox', 'gykpfrqvcx', 'gkmncxlcu', 'ane', 'eyapkbpccv', 'eopuhjrhddewwpheteinzajspolyoghhn', 'vep', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jx', 'jytmqmfph', 'jwwzhghaszec', 'kciqraii']",,0.01788159995339811,0.00012560002505779266
constant,union,"['ir', 'rtcojdbphelxrxnpi', 'drq', 'eopuhjrhddewwpheteinzajspolyoghhn']","['ctrmqqddurghox', 'gykpfrqvcx', 'gkmncxlcu', 'ane', 'eyapkbpccv', 'eopuhjrhddewwpheteinzajspolyoghhn', 'vep', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jx', 'jytmqmfph', 'jwwzhghaszec', 'kciqraii']",,0.10560179990716279,5.319993942975998e-05
constant,contained_in,"['ir', 'rtcojdbphelxrxnpi', 'drq', 'eopuhjrhddewwpheteinzajspolyoghhn']","['ctrmqqddurghox', 'gykpfrqvcx', 'gkmncxlcu', 'ane', 'eyapkbpccv', 'eopuhjrhddewwpheteinzajspolyoghhn', 'vep', 'uyhsqtmvsdoegypxwgvmfrlxzthjjwwpzjvmyj', 'jx', 'jytmqmfph', 'jwwzhghaszec', 'kciqraii']",,0.012096700025722384,0.010178100084885955
